user_id,action_date,action_name,error_message,device
285514,2022-08-15,courseslanding_start_now.click,NULL,desktop
285550,2022-08-15,courseslanding_start_now.click,NULL,desktop
285552,2022-08-15,courseslanding_start_now.click,NULL,mobile
285555,2022-08-15,courseslanding_start_now.click,NULL,desktop
285588,2022-08-15,courseslanding_start_now.click,NULL,desktop
285597,2022-08-15,courseslanding_start_now.click,NULL,mobile
285632,2022-12-29,courseslanding_start_now.click,NULL,mobile
285670,2022-08-10,checkout_monthly_completepayment.click.fail,"number field is required",mobile
285702,2022-08-18,courseslanding_start_now.click,NULL,mobile
285717,2022-08-16,courseslanding_start_now.click,NULL,mobile
285721,2022-08-15,courseslanding_start_now.click,NULL,desktop
285723,2022-08-15,courseslanding_start_now.click,NULL,desktop
285737,2022-08-27,checkout_monthly_completepayment.click.fail,"number field is required",desktop
285743,2022-11-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
285746,2022-11-04,courseslanding_start_now.click,NULL,desktop
285762,2022-08-26,courseslanding_start_now.click,NULL,desktop
285776,2022-08-15,courseslanding_start_now.click,NULL,desktop
285804,2022-12-06,courseslanding_start_now.click,NULL,desktop
285813,2022-08-15,checkout_annual_completepayment.click.fail,"number field is required",desktop
285837,2022-11-02,courseslanding_start_now.click,NULL,mobile
285846,2022-08-15,courseslanding_start_now.click,NULL,mobile
285852,2022-08-15,courseslanding_start_now.click,NULL,desktop
285864,2022-08-08,courseslanding_start_now.click,NULL,desktop
285878,2022-11-28,checkout_annual_completepayment.click.fail,"number field is required",desktop
285901,2023-01-28,courseslanding_start_now.click,NULL,desktop
285914,2022-08-15,courseslanding_start_now.click,NULL,desktop
285915,2022-08-15,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
285917,2022-11-10,courseslanding_start_now.click,NULL,mobile
285933,2022-08-15,courseslanding_start_now.click,NULL,desktop
285957,2022-08-15,courseslanding_start_now.click,NULL,desktop
285965,2022-11-07,courseslanding_start_now.click,NULL,mobile
285969,2022-11-08,courseslanding_start_now.click,NULL,mobile
285974,2022-11-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
285999,2022-08-15,courseslanding_start_now.click,NULL,mobile
286004,2022-08-15,courseslanding_start_now.click,NULL,desktop
286023,2022-08-15,courseslanding_start_now.click,NULL,desktop
286027,2022-08-15,courseslanding_start_now.click,NULL,desktop
286051,2023-01-26,courseslanding_start_now.click,NULL,desktop
286060,2022-08-15,courseslanding_start_now.click,NULL,mobile
286102,2022-08-17,courseslanding_start_now.click,NULL,desktop
286127,2022-08-15,courseslanding_start_now.click,NULL,desktop
286128,2022-08-15,courseslanding_start_now.click,NULL,mobile
286136,2022-08-15,courseslanding_start_now.click,NULL,desktop
286138,2022-08-15,courseslanding_start_now.click,NULL,desktop
286155,2022-08-15,courseslanding_start_now.click,NULL,mobile
286161,2022-08-15,courseslanding_start_now.click,NULL,desktop
286190,2022-08-22,checkout_annual_completepayment.click.success,NULL,desktop
286211,2023-01-31,courseslanding_start_now.click,NULL,desktop
286239,2022-11-16,courseslanding_start_now.click,NULL,mobile
286242,2022-08-16,courseslanding_start_now.click,NULL,desktop
286273,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
286274,2022-08-16,courseslanding_start_now.click,NULL,desktop
286287,2022-08-16,courseslanding_start_now.click,NULL,desktop
286323,2022-08-16,courseslanding_start_now.click,NULL,desktop
286324,2023-01-09,courseslanding_start_now.click,NULL,desktop
286357,2022-08-16,courseslanding_start_now.click,NULL,desktop
286363,2022-12-21,checkout_coins_completepayment.click.fail,"Your card was declined.",desktop
286364,2022-08-16,courseslanding_start_now.click,NULL,desktop
286392,2022-08-16,courseslanding_start_now.click,NULL,desktop
286393,2022-08-16,courseslanding_start_now.click,NULL,mobile
286406,2022-08-16,courseslanding_start_now.click,NULL,desktop
286413,2022-08-16,courseslanding_start_now.click,NULL,mobile
286418,2022-08-23,checkout_monthly_completepayment.click.success,NULL,desktop
286433,2022-08-16,courseslanding_start_now.click,NULL,desktop
286451,2022-08-21,courseslanding_start_now.click,NULL,mobile
286454,2022-08-16,courseslanding_start_now.click,NULL,desktop
286457,2022-08-16,courseslanding_start_now.click,NULL,mobile
286464,2022-08-16,courseslanding_start_now.click,NULL,desktop
286479,2022-08-16,courseslanding_start_now.click,NULL,desktop
286481,2022-09-17,courseslanding_start_now.click,NULL,desktop
286482,2022-08-16,courseslanding_start_now.click,NULL,mobile
286487,2022-08-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
286504,2022-08-16,courseslanding_start_now.click,NULL,desktop
286506,2022-08-16,courseslanding_start_now.click,NULL,mobile
286525,2022-07-27,courseslanding_start_now.click,NULL,desktop
286538,2022-08-16,courseslanding_start_now.click,NULL,desktop
286547,2022-08-16,courseslanding_start_now.click,NULL,desktop
286559,2022-08-16,courseslanding_start_now.click,NULL,desktop
286562,2022-08-16,courseslanding_start_now.click,NULL,mobile
286570,2022-08-16,courseslanding_start_now.click,NULL,mobile
286571,2022-08-16,courseslanding_start_now.click,NULL,desktop
286583,2022-08-16,courseslanding_start_now.click,NULL,mobile
286592,2022-08-16,courseslanding_start_now.click,NULL,desktop
286597,2022-08-16,courseslanding_start_now.click,NULL,desktop
286603,2022-08-16,courseslanding_start_now.click,NULL,mobile
286606,2022-08-21,checkout_monthly_completepayment.click.success,NULL,desktop
286607,2022-08-23,checkout_monthly_completepayment.click.fail,"year field is required",desktop
286612,2022-08-16,courseslanding_start_now.click,NULL,desktop
286614,2022-08-16,courseslanding_start_now.click,NULL,desktop
286616,2022-08-16,checkout_sql-for-data-science-interviews_completepayment.click.fail,"year field is required",desktop
286632,2022-08-16,courseslanding_start_now.click,NULL,mobile
286638,2022-08-16,courseslanding_start_now.click,NULL,desktop
286661,2022-08-16,courseslanding_start_now.click,NULL,mobile
286663,2022-08-16,courseslanding_start_now.click,NULL,desktop
286704,2022-08-17,courseslanding_start_now.click,NULL,desktop
286712,2022-08-17,courseslanding_start_now.click,NULL,mobile
286717,2022-08-19,checkout_annual_completepayment.click.success,NULL,desktop
286723,2022-09-27,checkout_annual_completepayment.click.success,NULL,desktop
286724,2022-08-17,courseslanding_start_now.click,NULL,desktop
286735,2022-08-20,checkout_annual_completepayment.click.success,NULL,desktop
286739,2022-11-25,checkout_annual_completepayment.click.success,NULL,mobile
286744,2022-08-17,courseslanding_start_now.click,NULL,desktop
286748,2022-08-17,courseslanding_start_now.click,NULL,desktop
286752,2022-08-17,courseslanding_start_now.click,NULL,desktop
286753,2022-08-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
286759,2022-08-17,courseslanding_start_now.click,NULL,desktop
286760,2022-10-25,courseslanding_start_now.click,NULL,mobile
286764,2022-08-17,courseslanding_start_now.click,NULL,mobile
286767,2022-08-17,courseslanding_start_now.click,NULL,desktop
286773,2022-08-17,courseslanding_start_now.click,NULL,desktop
286802,2022-11-24,checkout_annual_completepayment.click.success,NULL,desktop
286810,2022-08-17,courseslanding_start_now.click,NULL,mobile
286815,2022-08-17,courseslanding_start_now.click,NULL,mobile
286819,2022-08-17,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
286822,2022-08-17,courseslanding_start_now.click,NULL,desktop
286824,2022-08-17,courseslanding_start_now.click,NULL,mobile
286828,2022-08-17,courseslanding_start_now.click,NULL,desktop
286833,2022-08-17,courseslanding_start_now.click,NULL,desktop
286852,2022-12-05,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
286854,2022-08-17,courseslanding_start_now.click,NULL,desktop
286863,2022-08-17,courseslanding_start_now.click,NULL,desktop
286865,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
286869,2022-08-17,courseslanding_start_now.click,NULL,desktop
286872,2022-08-17,courseslanding_start_now.click,NULL,desktop
286881,2022-08-18,checkout_monthly_completepayment.click.fail,"number field is required",desktop
286882,2022-07-31,courseslanding_start_now.click,NULL,desktop
286884,2022-08-18,checkout_monthly_completepayment.click.success,NULL,desktop
286887,2022-08-17,courseslanding_start_now.click,NULL,desktop
286889,2022-08-17,courseslanding_start_now.click,NULL,desktop
286895,2022-08-17,courseslanding_start_now.click,NULL,desktop
286915,2022-08-17,courseslanding_start_now.click,NULL,mobile
286923,2022-08-17,courseslanding_start_now.click,NULL,mobile
286929,2022-08-17,courseslanding_start_now.click,NULL,desktop
286931,2022-08-17,courseslanding_start_now.click,NULL,desktop
286938,2022-08-17,courseslanding_start_now.click,NULL,desktop
286941,2022-08-17,courseslanding_start_now.click,NULL,desktop
286944,2022-08-17,courseslanding_start_now.click,NULL,desktop
286948,2022-08-17,courseslanding_start_now.click,NULL,desktop
286951,2022-08-17,courseslanding_start_now.click,NULL,mobile
286956,2022-08-17,courseslanding_start_now.click,NULL,desktop
286957,2022-08-17,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
286979,2022-08-18,courseslanding_start_now.click,NULL,desktop
286985,2022-08-18,courseslanding_start_now.click,NULL,desktop
286986,2023-01-18,checkout_annual_completepayment.click.success,NULL,desktop
286998,2022-08-17,courseslanding_start_now.click,NULL,mobile
287001,2022-11-22,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
287003,2022-08-18,checkout_data-strategy_completepayment.click.success,NULL,desktop
287006,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
287007,2022-08-18,courseslanding_start_now.click,NULL,mobile
287010,2022-08-18,courseslanding_start_now.click,NULL,mobile
287017,2022-10-03,courseslanding_start_now.click,NULL,desktop
287027,2022-08-18,courseslanding_start_now.click,NULL,desktop
287028,2022-08-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
287031,2022-08-18,courseslanding_start_now.click,NULL,desktop
287047,2022-11-02,courseslanding_start_now.click,NULL,desktop
287051,2022-08-17,courseslanding_start_now.click,NULL,desktop
287055,2022-08-18,courseslanding_start_now.click,NULL,desktop
287056,2022-08-18,courseslanding_start_now.click,NULL,desktop
287059,2022-12-13,courseslanding_start_now.click,NULL,desktop
287072,2022-08-21,checkout_monthly_completepayment.click.success,NULL,desktop
287075,2022-08-18,courseslanding_start_now.click,NULL,desktop
287081,2022-08-12,courseslanding_start_now.click,NULL,desktop
287082,2022-08-18,courseslanding_start_now.click,NULL,desktop
287091,2022-08-18,courseslanding_start_now.click,NULL,desktop
287103,2022-08-18,courseslanding_start_now.click,NULL,desktop
287105,2022-08-18,courseslanding_start_now.click,NULL,desktop
287109,2022-08-18,courseslanding_start_now.click,NULL,desktop
287112,2022-08-18,courseslanding_start_now.click,NULL,mobile
287115,2022-08-18,courseslanding_start_now.click,NULL,desktop
287120,2022-08-18,courseslanding_start_now.click,NULL,desktop
287130,2022-08-18,courseslanding_start_now.click,NULL,desktop
287135,2022-08-18,courseslanding_start_now.click,NULL,desktop
287138,2022-08-18,courseslanding_start_now.click,NULL,desktop
287142,2022-08-18,courseslanding_start_now.click,NULL,desktop
287143,2022-08-18,courseslanding_start_now.click,NULL,desktop
287151,2022-08-18,courseslanding_start_now.click,NULL,desktop
287157,2022-08-19,courseslanding_start_now.click,NULL,desktop
287158,2022-09-09,checkout_monthly_completepayment.click.success,NULL,desktop
287170,2022-09-10,courseslanding_start_now.click,NULL,mobile
287175,2022-08-18,courseslanding_start_now.click,NULL,desktop
287199,2022-08-19,courseslanding_start_now.click,NULL,desktop
287203,2022-08-19,courseslanding_start_now.click,NULL,desktop
287204,2022-08-19,courseslanding_start_now.click,NULL,desktop
287206,2022-08-19,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
287209,2022-08-19,courseslanding_start_now.click,NULL,desktop
287214,2022-08-20,checkout_monthly_completepayment.click.success,NULL,desktop
287223,2022-08-19,courseslanding_start_now.click,NULL,mobile
287225,2022-08-19,courseslanding_start_now.click,NULL,desktop
287229,2022-07-19,courseslanding_start_now.click,NULL,mobile
287236,2022-08-19,courseslanding_start_now.click,NULL,desktop
287238,2022-08-23,checkout_annual_completepayment.click.success,NULL,desktop
287253,2022-08-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
287255,2022-08-19,courseslanding_start_now.click,NULL,desktop
287261,2022-08-19,courseslanding_start_now.click,NULL,mobile
287263,2022-08-19,courseslanding_start_now.click,NULL,desktop
287275,2022-08-19,courseslanding_start_now.click,NULL,mobile
287291,2022-08-19,courseslanding_start_now.click,NULL,desktop
287296,2022-08-17,courseslanding_start_now.click,NULL,desktop
287308,2022-08-19,courseslanding_start_now.click,NULL,desktop
287311,2022-08-19,courseslanding_start_now.click,NULL,mobile
287315,2022-08-20,courseslanding_start_now.click,NULL,mobile
287320,2022-08-20,courseslanding_start_now.click,NULL,desktop
287325,2022-08-20,courseslanding_start_now.click,NULL,mobile
287330,2022-08-23,checkout_monthly_completepayment.click.fail,"year field is required",desktop
287331,2022-08-20,courseslanding_start_now.click,NULL,desktop
287334,2022-08-20,checkout_annual_completepayment.click.fail,"Your card is not supported for this currency. Please use a Visa or MasterCard card",desktop
287339,2022-08-20,courseslanding_start_now.click,NULL,desktop
287351,2022-08-20,courseslanding_start_now.click,NULL,desktop
287352,2022-08-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
287358,2022-08-20,courseslanding_start_now.click,NULL,desktop
287369,2022-08-20,courseslanding_start_now.click,NULL,desktop
287383,2022-08-20,courseslanding_start_now.click,NULL,mobile
287388,2022-08-20,courseslanding_start_now.click,NULL,desktop
287393,2022-08-20,courseslanding_start_now.click,NULL,desktop
287400,2022-08-20,courseslanding_start_now.click,NULL,desktop
287403,2022-08-20,courseslanding_start_now.click,NULL,mobile
287407,2022-08-20,courseslanding_start_now.click,NULL,mobile
287418,2022-08-20,courseslanding_start_now.click,NULL,desktop
287427,2022-08-20,courseslanding_start_now.click,NULL,mobile
287434,2022-08-20,checkout_annual_completepayment.click.success,NULL,desktop
